amount,created,project_id
42,9/5/13,1189
100,9/5/13,1189
50,9/6/13,1189
100,9/6/13,1189
920,9/6/13,1189
50,9/6/13,1189
20,9/8/13,1189
10,9/10/13,1189
10,9/10/13,1189
200,9/11/13,1189
5,9/11/13,1189
35,9/12/13,1189
100,9/13/13,1189
10,9/13/13,1189
100,9/13/13,1189
100,9/17/13,1189
10,9/17/13,1189
25,9/17/13,1189
20,9/18/13,1189
10,9/20/13,1189
20,9/20/13,1189
10,9/22/13,1189
25,9/25/13,1189
8,9/25/13,1189
20,9/25/13,1189
25,9/25/13,1189
25,9/25/13,1189
20,9/25/13,1189
30,9/25/13,1189
20,9/25/13,1189
5,9/25/13,1189
10,9/25/13,1189
10,9/25/13,1189
40,9/26/13,1189
100,9/26/13,1189
50,9/26/13,1189
100,9/26/13,1189
2,9/26/13,1189
15,9/27/13,1189
5,9/27/13,1189
50,9/29/13,1189
100,9/30/13,1189
50,10/1/13,1189
20,10/1/13,1189
10,10/2/13,1189
20,10/2/13,1189
50,10/2/13,1189
30,10/3/13,1189
20,10/3/13,1189
100,10/4/13,1189
20,10/4/13,1189
25,10/4/13,1189
70,10/6/13,1189
15,10/7/13,1189
25,10/7/13,1189
40,10/7/13,1189
50,10/7/13,1189
10,10/7/13,1189
30,10/7/13,1189
40,10/7/13,1189
50,10/8/13,1189
50,10/8/13,1189
10,10/8/13,1189
50,10/8/13,1189
10,10/8/13,1189
50,10/8/13,1189
20,10/8/13,1189
1,10/8/13,1189
10,10/9/13,1189
50,10/10/13,1189
50,10/10/13,1189
25,10/10/13,1189
10,10/10/13,1189
382,10/10/13,1189
20,10/10/13,1189
10,10/11/13,1189
10,10/12/13,1189
20,10/13/13,1189
1221,11/3/13,1205
25,11/7/13,1205
500,11/7/13,1205
5,9/13/13,1216
10,9/14/13,1216
35,9/16/13,1216
25,9/17/13,1216
15,9/17/13,1216
40,9/17/13,1216
200,9/18/13,1216
10,9/18/13,1216
50,9/19/13,1216
50,9/26/13,1216
10,10/5/13,1216
10,10/10/13,1216
100,9/10/13,1223
20,9/11/13,1223
40,9/12/13,1223
40,9/12/13,1223
50,9/14/13,1223
10,10/4/13,1223
333,10/5/13,1223
10,9/12/13,1243
100,9/16/13,1243
500,9/18/13,1243
100,10/6/13,1243
20,4/25/14,1245
20,4/25/14,1245
200,4/25/14,1245
110,4/25/14,1245
400,4/25/14,1245
75,4/25/14,1245
200,4/25/14,1245
100,4/27/14,1245
100,4/28/14,1245
100,4/28/14,1245
40,4/28/14,1245
100,4/29/14,1245
100,4/29/14,1245
50,4/29/14,1245
50,4/29/14,1245
250,4/29/14,1245
25,4/30/14,1245
100,4/30/14,1245
25,4/30/14,1245
100,5/1/14,1245
100,5/5/14,1245
100,5/5/14,1245
100,5/5/14,1245
200,5/5/14,1245
100,5/6/14,1245
264,5/7/14,1245
25,5/8/14,1245
15,5/8/14,1245
20,5/9/14,1245
100,5/12/14,1245
201,5/13/14,1245
100,5/13/14,1245
10,5/13/14,1245
20,5/13/14,1245
10,5/13/14,1245
10,5/13/14,1245
250,5/13/14,1245
20,5/13/14,1245
99,5/13/14,1245
10,5/13/14,1245
25,5/13/14,1245
20,5/13/14,1245
20,5/14/14,1245
20,5/14/14,1245
500,5/14/14,1245
25,5/14/14,1245
25,5/14/14,1245
10,5/16/14,1245
500,5/16/14,1245
200,5/20/14,1245
25,5/21/14,1245
100,5/22/14,1245
100,5/25/14,1245
200,5/25/14,1245
25,5/27/14,1245
25,5/27/14,1245
100,5/27/14,1245
100,5/28/14,1245
20,5/28/14,1245
25,5/28/14,1245
25,5/29/14,1245
100,5/29/14,1245
20,5/29/14,1245
500,5/29/14,1245
25,5/29/14,1245
25,5/29/14,1245
20,5/29/14,1245
40,5/29/14,1245
75,5/29/14,1245
20,5/30/14,1245
25,5/30/14,1245
100,5/30/14,1245
10,5/31/14,1245
1,5/31/14,1245
50,6/2/14,1245
20,6/2/14,1245
250,6/2/14,1245
200,6/2/14,1245
100,6/2/14,1245
10,6/3/14,1245
100,6/3/14,1245
25,6/3/14,1245
99,6/5/14,1245
20,12/3/13,1246
200,12/4/13,1246
150,1/2/14,1246
75,10/2/13,1250
40,10/2/13,1250
100,10/2/13,1250
10,10/2/13,1250
125,10/2/13,1250
20,10/9/13,1250
40,10/9/13,1250
40,10/9/13,1250
100,10/9/13,1250
25,10/9/13,1250
250,10/9/13,1250
20,10/9/13,1250
40,10/9/13,1250
120,10/9/13,1250
100,10/9/13,1250
100,10/10/13,1250
20,10/10/13,1250
20,10/10/13,1250
100,10/10/13,1250
100,10/10/13,1250
476,10/10/13,1250
50,10/10/13,1250
50,10/10/13,1250
75,10/10/13,1250
40,10/10/13,1250
100,10/10/13,1250
100,10/10/13,1250
50,10/10/13,1250
65,10/10/13,1250
1600,10/10/13,1250
50,10/11/13,1250
50,10/11/13,1250
40,10/11/13,1250
20,10/11/13,1250
20,10/11/13,1250
100,10/11/13,1250
100,10/11/13,1250
27,10/12/13,1250
80,10/12/13,1250
500,10/12/13,1250
100,10/15/13,1250
125,10/15/13,1250
50,10/15/13,1250
1000,10/17/13,1250
50,10/21/13,1250
25,10/23/13,1250
20,10/24/13,1250
10,10/24/13,1250
300,11/1/13,1250
50,11/2/13,1250
25,11/2/13,1250
100,11/2/13,1250
100,11/2/13,1250
25,11/2/13,1250
20,11/2/13,1250
30,11/2/13,1250
150,11/2/13,1250
150,11/2/13,1250
100,11/2/13,1250
30,11/3/13,1250
25,11/3/13,1250
1100,11/3/13,1250
25,11/3/13,1250
150,11/4/13,1250
25,11/5/13,1250
50,11/5/13,1250
1,11/5/13,1250
100,11/7/13,1250
20,11/8/13,1250
10,11/9/13,1250
15,11/11/13,1250
5,9/11/13,1251
10,9/16/13,1251
25,9/17/13,1251
25,9/16/13,1260
100,9/16/13,1260
50,9/17/13,1260
100,9/18/13,1260
25,9/18/13,1260
100,9/22/13,1260
25,9/22/13,1260
100,10/2/13,1260
100,10/8/13,1260
10,10/18/13,1260
1,10/28/13,1260
25,10/9/13,1281
15,10/9/13,1281
100,10/10/13,1281
100,10/17/13,1285
100,10/19/13,1285
100,10/20/13,1285
25,10/20/13,1285
150,10/21/13,1285
20,10/22/13,1285
100,10/22/13,1285
60,10/24/13,1285
10,10/24/13,1285
40,10/29/13,1285
20,10/30/13,1285
25,10/31/13,1285
15,10/31/13,1285
20,10/31/13,1285
5,10/31/13,1285
50,11/1/13,1285
50,11/1/13,1285
10,11/4/13,1285
50,11/8/13,1285
50,11/12/13,1285
40,11/12/13,1285
200,9/20/13,1289
30,9/21/13,1289
36,9/22/13,1289
50,9/24/13,1289
50,9/26/13,1289
1250,9/27/13,1289
100,10/2/13,1289
250,10/4/13,1289
50,10/6/13,1289
100,10/6/13,1289
100,10/8/13,1289
50,10/15/13,1289
25,10/15/13,1289
265,10/20/13,1289
20,10/21/13,1289
20,10/21/13,1289
5,10/21/13,1289
150,10/22/13,1289
100,10/22/13,1289
50,10/24/13,1289
50,10/24/13,1289
64,10/24/13,1289
75,10/24/13,1289
10,10/27/13,1289
25,9/24/13,1296
25,9/26/13,1296
100,9/29/13,1296
25,9/30/13,1296
100,9/30/13,1296
15,10/1/13,1296
50,10/7/13,1296
100,10/15/13,1296
60,10/16/13,1296
60,10/20/13,1296
250,10/21/13,1296
25,11/6/13,1296
100,9/30/13,1303
350,10/2/13,1303
500,10/2/13,1303
10,10/3/13,1303
144,10/7/13,1303
20,10/8/13,1303
100,10/9/13,1303
25,10/10/13,1303
20,10/24/13,1303
250,10/25/13,1303
10,10/25/13,1303
23,10/28/13,1303
20,10/29/13,1303
100,11/6/13,1303
100,11/6/13,1303
200,11/10/13,1303
1,12/5/13,1303
150,12/16/13,1303
82,12/21/13,1303
150,12/24/13,1303
3595,12/26/13,1303
5,4/21/14,1309
5,4/21/14,1309
50,4/21/14,1309
49,4/22/14,1309
50,4/22/14,1309
50,4/22/14,1309
25,4/23/14,1309
100,4/23/14,1309
40,4/27/14,1309
150,4/28/14,1309
20,5/7/14,1309
20,5/7/14,1309
25,5/7/14,1309
25,5/8/14,1309
50,5/9/14,1309
25,5/21/14,1309
5,5/21/14,1309
100,5/26/14,1309
20,5/30/14,1309
10,6/27/14,1312
100,6/27/14,1312
500,6/27/14,1312
35,6/27/14,1312
25,6/28/14,1312
250,7/7/14,1312
250,7/7/14,1312
25,7/7/14,1312
20,7/7/14,1312
250,7/7/14,1312
20,7/7/14,1312
25,7/7/14,1312
25,7/8/14,1312
25,7/8/14,1312
50,7/9/14,1312
10,7/11/14,1312
25,7/11/14,1312
30,7/11/14,1312
100,7/14/14,1312
500,7/17/14,1312
50,7/17/14,1312
100,7/18/14,1312
25,7/18/14,1312
25,7/18/14,1312
100,7/18/14,1312
25,7/18/14,1312
50,7/19/14,1312
101,7/19/14,1312
20,7/20/14,1312
100,7/20/14,1312
10,7/20/14,1312
25,7/21/14,1312
650,7/21/14,1312
100,7/21/14,1312
111,7/21/14,1312
50,7/22/14,1312
20,7/22/14,1312
20,7/22/14,1312
10,7/22/14,1312
100,7/23/14,1312
50,7/23/14,1312
1,7/23/14,1312
25,7/24/14,1312
40,7/24/14,1312
75,7/26/14,1312
100,7/26/14,1312
200,7/27/14,1312
100,7/27/14,1312
25,7/28/14,1312
50,7/29/14,1312
25,7/29/14,1312
200,7/30/14,1312
20,7/30/14,1312
20,7/30/14,1312
10,7/30/14,1312
15,7/30/14,1312
27,7/30/14,1312
50,7/30/14,1312
5,7/30/14,1312
20,7/30/14,1312
20,7/31/14,1312
25,8/2/14,1312
10,9/27/13,1313
18,9/27/13,1313
5,10/1/13,1313
20,10/1/13,1313
40,10/1/13,1313
100,10/1/13,1313
100,10/2/13,1313
50,10/5/13,1313
10,10/18/13,1313
10,10/2/13,1317
100,10/2/13,1317
100,1/2/14,1317
70,1/9/14,1317
2050,4/28/14,1332
200,4/28/14,1332
10,4/28/14,1332
200,4/29/14,1332
50,4/29/14,1332
50,4/29/14,1332
25,4/29/14,1332
20,4/29/14,1332
25,4/29/14,1332
50,4/30/14,1332
100,4/30/14,1332
20,5/1/14,1332
20,5/1/14,1332
1000,5/7/14,1332
50,5/7/14,1332
1,5/9/14,1332
50,5/12/14,1332
40,5/12/14,1332
250,5/12/14,1332
10,5/13/14,1332
25,5/13/14,1332
100,5/13/14,1332
25,5/13/14,1332
100,5/15/14,1332
25,5/15/14,1332
50,5/15/14,1332
99,5/18/14,1332
15,5/20/14,1332
20,5/20/14,1332
25,5/20/14,1332
50,5/20/14,1332
200,5/21/14,1332
10,5/22/14,1332
240,5/22/14,1332
100,5/22/14,1332
25,5/23/14,1332
500,5/25/14,1332
100,5/25/14,1332
250,5/25/14,1332
500,5/26/14,1332
20,5/26/14,1332
300,5/27/14,1332
99,5/27/14,1332
51,5/27/14,1332
20,5/27/14,1332
100,7/28/14,1334
100,7/28/14,1334
20,7/28/14,1334
500,7/29/14,1334
100,8/1/14,1334
100,8/5/14,1334
25,8/7/14,1334
25,8/11/14,1334
250,8/12/14,1334
25,8/18/14,1334
100,10/14/13,1342
200,10/14/13,1342
40,10/17/13,1342
40,10/1/13,1343
30,10/1/13,1343
884,10/1/13,1343
50,10/1/13,1343
100,10/1/13,1343
70,10/1/13,1343
25,10/2/13,1343
100,10/3/13,1343
100,10/8/13,1343
50,10/15/13,1343
50,10/15/13,1343
1,10/28/13,1343
10,11/7/13,1343
20,9/30/13,1352
25,9/30/13,1352
120,9/30/13,1352
25,10/1/13,1352
40,10/1/13,1352
100,10/2/13,1352
30,10/11/13,1352
20,10/11/13,1352
25,10/11/13,1352
50,10/11/13,1352
20,10/11/13,1352
25,10/11/13,1352
35,10/12/13,1352
50,10/12/13,1352
100,10/12/13,1352
8,10/13/13,1352
20,10/13/13,1352
5,10/13/13,1352
202,10/14/13,1352
30,10/15/13,1352
50,10/15/13,1352
100,10/21/13,1352
50,10/28/13,1352
10,10/29/13,1352
10,10/30/13,1352
100,10/30/13,1352
10,10/30/13,1352
25,11/2/13,1352
60,11/2/13,1352
200,11/2/13,1352
25,11/2/13,1352
200,11/2/13,1352
50,11/2/13,1352
20,11/2/13,1352
300,11/2/13,1352
50,10/9/13,1359
50,10/10/13,1359
100,10/27/13,1362
500,10/27/13,1362
20,10/27/13,1362
50,10/28/13,1362
25,10/28/13,1362
100,10/29/13,1362
25,10/29/13,1362
50,10/29/13,1362
100,10/30/13,1362
250,11/3/13,1362
100,11/5/13,1362
100,11/5/13,1362
100,11/7/13,1362
500,11/7/13,1362
200,11/8/13,1362
100,11/9/13,1362
75,11/14/13,1362
5,11/15/13,1362
25,11/15/13,1362
2222,11/17/13,1362
100,11/18/13,1362
10,11/18/13,1362
50,11/19/13,1362
25,11/19/13,1362
101,11/20/13,1362
15,11/20/13,1362
25,11/20/13,1362
20,11/21/13,1362
200,11/25/13,1362
20,11/25/13,1362
2,11/26/13,1362
100,11/27/13,1362
50,12/3/13,1362
100,12/3/13,1362
50,12/3/13,1362
50,12/3/13,1362
100,12/3/13,1362
500,12/4/13,1362
25,12/4/13,1362
100,12/4/13,1362
25,12/5/13,1362
40,12/8/13,1362
10,12/8/13,1362
20,12/10/13,1362
10,12/11/13,1362
5,12/13/13,1362
150,12/17/13,1362
5000,12/17/13,1362
1800,12/17/13,1362
25,12/18/13,1362
100,12/19/13,1362
10,12/20/13,1362
11447,12/23/13,1362
25,10/9/13,1380
200,10/10/13,1380
10,10/11/13,1380
200,10/11/13,1380
50,10/11/13,1380
100,10/12/13,1380
20,10/12/13,1380
50,10/12/13,1380
25,10/15/13,1380
25,10/16/13,1380
250,10/16/13,1380
50,10/16/13,1380
100,10/18/13,1380
50,10/18/13,1380
5,10/20/13,1380
10,10/27/13,1380
330,10/31/13,1380
50,11/8/13,1380
20,10/8/13,1385
1,10/9/13,1385
20,10/9/13,1385
1,10/9/13,1385
10,10/16/13,1385
15,11/19/13,1385
75,10/11/13,1391
15,10/18/13,1391
1000,10/18/13,1391
100,10/21/13,1391
165,10/21/13,1391
25,10/21/13,1391
50,10/21/13,1391
50,10/22/13,1391
5,10/22/13,1391
100,10/22/13,1391
15,10/25/13,1391
8100,10/25/13,1391
75,10/29/13,1391
25,10/29/13,1391
20,10/29/13,1391
10,10/30/13,1391
10,12/2/13,1391
20,12/3/13,1391
50,12/4/13,1391
20,12/4/13,1391
15,12/4/13,1391
25,12/18/13,1391
25,12/24/13,1391
25,12/26/13,1391
60,12/28/13,1391
25,12/28/13,1391
20,12/29/13,1391
50,12/31/13,1391
100,10/14/13,1404
100,10/16/13,1404
100,10/16/13,1404
100,10/17/13,1404
25,11/22/13,1404
20,10/8/13,1407
30,10/8/13,1407
50,10/9/13,1407
10,10/17/13,1407
35,11/11/13,1407
2,11/21/13,1407
20,11/9/13,1413
30,11/11/13,1413
50,11/13/13,1413
100,11/15/13,1413
5,11/17/13,1413
100,11/20/13,1413
50,11/20/13,1413
50,11/20/13,1413
50,11/23/13,1413
50,11/26/13,1413
750,11/27/13,1413
25,11/27/13,1413
25,12/4/13,1413
100,12/7/13,1413
25,12/7/13,1413
315,12/9/13,1413
315,12/9/13,1413
200,12/13/13,1413
100,12/15/13,1413
100,12/23/13,1413
33,12/29/13,1413
500,1/1/14,1413
25,1/1/14,1413
100,1/6/14,1413
40,1/6/14,1413
50,1/7/14,1413
200,1/11/14,1413
25,1/11/14,1413
36,1/12/14,1413
36,1/12/14,1413
50,1/14/14,1413
20,1/15/14,1413
5,1/16/14,1413
1,1/16/14,1413
100,1/16/14,1413
25,1/16/14,1413
10,1/17/14,1413
1584,1/17/14,1413
150,1/19/14,1413
100,1/19/14,1413
10,10/11/13,1415
100,10/11/13,1415
25,10/11/13,1415
20,10/11/13,1415
50,10/11/13,1415
135,10/11/13,1415
75,10/12/13,1415
150,10/12/13,1415
250,10/12/13,1415
50,10/12/13,1415
50,10/12/13,1415
30,10/13/13,1415
50,10/13/13,1415
100,10/14/13,1415
100,10/14/13,1415
100,10/15/13,1415
50,10/15/13,1415
185,10/16/13,1415
150,10/16/13,1415
20,10/16/13,1415
25,10/17/13,1415
10,10/17/13,1415
50,10/17/13,1415
50,10/18/13,1415
100,10/21/13,1415
75,10/23/13,1415
30,10/25/13,1415
50,10/28/13,1415
100,11/7/13,1415
100,1/6/14,1430
103,1/6/14,1430
10,1/12/14,1430
100,10/14/13,1436
30,10/14/13,1436
30,10/14/13,1436
10,10/15/13,1436
300,10/16/13,1436
200,10/16/13,1436
50,11/1/13,1436
60,11/18/13,1436
25,12/28/13,1436
5,1/4/14,1436
95,11/30/13,1442
25,12/12/13,1443
15,12/13/13,1443
100,12/16/13,1443
25,12/18/13,1443
100,1/6/14,1443
25,10/25/13,1446
300,10/30/13,1446
20,11/10/13,1446
100,11/11/13,1446
30,11/11/13,1446
200,11/12/13,1446
10,11/12/13,1446
25,11/12/13,1446
10,11/13/13,1446
10,11/13/13,1446
50,11/13/13,1446
20,11/14/13,1446
100,11/14/13,1446
100,11/17/13,1446
100,11/17/13,1446
100,11/18/13,1446
200,11/19/13,1446
75,11/22/13,1446
50,11/24/13,1446
100,12/17/13,1446
15,12/17/13,1446
25,12/19/13,1446
50,12/27/13,1446
40,1/3/14,1446
10,1/8/14,1446
405,8/26/14,1448
333,10/27/13,1460
25,10/27/13,1460
144.11,12/9/13,1461
100,12/10/13,1461
150,12/10/13,1461
5,12/10/13,1461
210,12/12/13,1461
50,12/12/13,1461
100,12/14/13,1461
100,12/14/13,1461
100,12/26/13,1461
5,12/29/13,1461
50,12/30/13,1461
25,1/1/14,1461
100,1/1/14,1461
100,1/1/14,1461
120,1/2/14,1461
250,1/2/14,1461
25,1/2/14,1461
50,1/3/14,1461
100,1/5/14,1461
0,1/26/14,1461
100,11/25/13,1462
100,11/25/13,1462
100,11/25/13,1462
25,11/25/13,1462
150,11/26/13,1462
100,11/27/13,1462
100,11/27/13,1462
20,11/27/13,1462
50,11/30/13,1462
500,12/14/13,1462
100,12/18/13,1462
100,12/19/13,1462
100,12/20/13,1462
500,12/26/13,1462
100,12/27/13,1462
100,12/28/13,1462
1255,12/29/13,1462
25,12/30/13,1462
150,12/30/13,1462
25,1/2/14,1476
200,1/2/14,1476
225,1/6/14,1476
50,1/6/14,1476
100,1/31/14,1476
20,10/23/13,1484
100,10/23/13,1484
10,10/23/13,1484
20,10/23/13,1484
100,10/24/13,1484
30,10/24/13,1484
200,10/24/13,1484
120,10/25/13,1484
20,10/29/13,1484
642,10/30/13,1484
15,11/4/13,1484
5,11/6/13,1484
10,11/7/13,1484
5,11/10/13,1484
20,11/10/13,1484
50,11/11/13,1484
20,11/13/13,1484
5,11/18/13,1484
500,11/21/13,1484
10,12/5/13,1484
50,12/10/13,1484
25,12/15/13,1484
20,12/18/13,1484
50,12/27/13,1484
100,1/6/14,1484
10,1/7/14,1484
3600,1/9/14,1484
10,1/12/14,1484
50,3/10/14,1489
25,3/10/14,1489
100,3/10/14,1489
100,3/10/14,1489
100,3/10/14,1489
10,3/10/14,1489
400,3/11/14,1489
50,3/13/14,1489
140,3/13/14,1489
20,3/14/14,1489
15,3/14/14,1489
450,3/14/14,1489
100,3/15/14,1489
25,3/18/14,1489
50,3/20/14,1489
25,3/20/14,1489
50,3/21/14,1489
5,3/23/14,1489
40,3/26/14,1489
20,4/2/14,1489
50,4/4/14,1489
25,4/10/14,1489
500,4/11/14,1489
500,4/11/14,1489
25,4/11/14,1489
100,4/12/14,1489
25,4/13/14,1489
25,4/13/14,1489
10,4/13/14,1489
25,4/14/14,1489
10,4/14/14,1489
100,4/14/14,1489
100,10/28/13,1490
40,10/28/13,1490
15,10/28/13,1490
20,10/28/13,1490
20,10/28/13,1490
25,10/28/13,1490
20,10/28/13,1490
10,10/28/13,1490
60,10/28/13,1490
15,10/29/13,1490
515,10/29/13,1490
40,10/30/13,1490
50,10/30/13,1490
20,10/30/13,1490
25,10/30/13,1490
25,10/30/13,1490
5,11/2/13,1490
100,11/3/13,1490
100,11/4/13,1490
30,11/5/13,1490
10,11/5/13,1490
5,11/7/13,1490
20,11/7/13,1490
10,11/8/13,1490
50,11/8/13,1490
50,11/9/13,1490
25,11/9/13,1490
100,11/9/13,1490
88,11/10/13,1490
20,11/11/13,1490
100,11/11/13,1490
100,11/25/13,1490
42,11/26/13,1490
25,11/27/13,1490
10,11/27/13,1490
25,11/27/13,1490
70,11/28/13,1490
95,11/30/13,1490
25,11/30/13,1490
7.5,11/30/13,1490
15,12/7/13,1490
20,12/7/13,1490
10,12/8/13,1490
50,12/8/13,1490
20,12/9/13,1490
50,12/9/13,1490
10,12/9/13,1490
40,12/9/13,1490
100,12/9/13,1490
25,12/12/13,1490
15,12/13/13,1490
125,12/16/13,1490
10,12/17/13,1490
25,12/18/13,1490
40,12/18/13,1490
30,12/20/13,1490
25,12/21/13,1490
40,12/23/13,1490
10,12/23/13,1490
10,12/25/13,1490
10,12/26/13,1490
25,12/26/13,1490
100,12/27/13,1490
25,12/27/13,1490
25,12/27/13,1490
25,12/27/13,1490
50,12/27/13,1490
100,12/27/13,1490
75,12/27/13,1490
50,12/27/13,1490
20,12/27/13,1490
25,12/27/13,1490
50,12/27/13,1490
25,12/27/13,1490
25,12/27/13,1490
100,12/27/13,1490
29,12/28/13,1490
25,12/28/13,1490
25,12/28/13,1490
50,12/28/13,1490
25,12/28/13,1490
25,12/28/13,1490
50,12/28/13,1490
5,12/28/13,1490
5,12/28/13,1490
50,12/28/13,1490
40,12/28/13,1490
25,12/29/13,1490
15,12/29/13,1490
15,12/29/13,1490
25,12/29/13,1490
30,12/29/13,1490
25,12/29/13,1490
25,12/29/13,1490
15,12/29/13,1490
25,12/29/13,1490
115,12/29/13,1490
100,12/29/13,1490
10,12/29/13,1490
25,12/30/13,1490
1,12/30/13,1490
20,12/30/13,1490
44.63,12/31/13,1490
5,2/3/14,1493
20,2/3/14,1493
100,2/3/14,1493
30,2/8/14,1493
150,2/10/14,1493
5,2/11/14,1493
17,2/12/14,1493
10,2/12/14,1493
25,2/17/14,1493
20,2/17/14,1493
50,2/19/14,1493
100,2/20/14,1493
15,2/21/14,1493
20,2/21/14,1493
25,2/21/14,1493
25,11/15/13,1494
20,10/27/13,1496
50,11/4/13,1496
20,11/5/13,1496
20,11/6/13,1496
5,11/13/13,1496
200,11/20/13,1496
30,11/21/13,1496
10,12/4/13,1496
20,12/4/13,1496
10,12/9/13,1496
20,10/22/13,1499
25,10/22/13,1499
100,10/23/13,1499
100,10/23/13,1499
15,10/23/13,1499
25,10/24/13,1499
50,10/24/13,1499
100,10/26/13,1499
1,10/28/13,1499
25,11/1/13,1499
1,10/28/13,1509
10,10/30/13,1509
25,10/30/13,1509
50,10/31/13,1509
50,11/4/13,1509
75,11/4/13,1509
10,11/11/13,1509
50,11/11/13,1509
328,11/12/13,1509
50,11/16/13,1509
100,10/25/13,1510
100,10/26/13,1510
30,11/15/13,1510
50,11/14/13,1527
100,11/18/13,1527
100,11/26/13,1527
50,11/30/13,1527
20,12/27/13,1527
19,12/28/13,1527
100,11/26/13,1553
100,12/2/13,1553
100,12/2/13,1553
20,12/27/13,1553
40,11/18/13,1558
40,11/18/13,1558
50,11/18/13,1558
500,11/18/13,1558
200,11/18/13,1558
200,11/18/13,1558
40,11/18/13,1558
100,11/19/13,1558
100,11/19/13,1558
25,11/19/13,1558
100,11/22/13,1558
100,11/22/13,1558
70,11/28/13,1558
15,11/29/13,1558
25,11/30/13,1558
1000,12/6/13,1558
300,12/6/13,1558
30,12/15/13,1558
25,12/15/13,1558
25,12/16/13,1558
100,12/16/13,1558
500,12/17/13,1558
50,12/21/13,1558
3000,12/24/13,1558
100,12/26/13,1558
500,12/28/13,1558
100,12/29/13,1558
100,1/2/14,1558
750,1/3/14,1558
100,1/3/14,1558
100,1/4/14,1558
150,1/4/14,1558
20,1/5/14,1558
50,1/6/14,1558
50,1/6/14,1558
75,1/7/14,1558
50,1/7/14,1558
250,1/7/14,1558
100,1/2/14,1566
50,1/4/14,1566
100,1/5/14,1566
300,1/15/14,1566
10,1/20/14,1566
100,1/20/14,1566
10,1/21/14,1566
25,1/28/14,1566
5,2/3/14,1566
5,2/5/14,1566
101,2/7/14,1566
25,11/11/13,1568
5,11/11/13,1568
10,11/11/13,1568
300,11/12/13,1568
200,11/12/13,1568
12,11/13/13,1568
35,11/13/13,1568
30,11/14/13,1568
20,11/14/13,1568
100,11/18/13,1568
2,11/19/13,1568
20,11/24/13,1568
80,11/25/13,1568
100,11/26/13,1568
15,11/27/13,1568
15,12/2/13,1568
25,12/2/13,1568
30,12/2/13,1568
10,12/3/13,1568
35,12/10/13,1568
20,11/11/13,1571
100,11/12/13,1571
25,11/23/13,1572
150,1/29/14,1572
511,9/3/14,1572
100,9/3/14,1572
100,9/3/14,1572
1000,9/3/14,1572
100,9/3/14,1572
100,9/4/14,1572
200,9/4/14,1572
25,9/7/14,1572
150,9/8/14,1572
25,9/9/14,1572
250,9/10/14,1572
100,9/12/14,1572
25,9/14/14,1572
65,9/15/14,1572
500,9/16/14,1572
75,9/16/14,1572
50,9/17/14,1572
100,9/17/14,1572
25,9/17/14,1572
200,9/17/14,1572
25,9/17/14,1572
25,9/17/14,1572
10,9/17/14,1572
25,9/17/14,1572
25,9/17/14,1572
100,9/17/14,1572
25,9/18/14,1572
25,9/18/14,1572
50,9/18/14,1572
35,9/18/14,1572
10,9/20/14,1572
25,9/20/14,1572
200,9/21/14,1572
300,9/22/14,1572
100,9/24/14,1572
25,9/24/14,1572
50,9/24/14,1572
1458,9/24/14,1572
25,9/24/14,1572
25,9/24/14,1572
50,9/25/14,1572
25,9/26/14,1572
50,9/26/14,1572
100,9/26/14,1572
500,9/27/14,1572
200,9/27/14,1572
400,9/28/14,1572
100,9/28/14,1572
10,9/29/14,1572
50,9/30/14,1572
10,10/1/14,1572
100,10/2/14,1572
15,10/3/14,1572
50,10/4/14,1572
50,10/5/14,1572
20,10/8/14,1572
500,10/8/14,1572
25,10/8/14,1572
500,10/8/14,1572
25,10/10/14,1572
6,10/12/14,1572
300,10/14/14,1572
60,10/21/14,1572
25,10/22/14,1572
50,10/24/14,1572
25,10/26/14,1572
25,10/27/14,1572
25,10/27/14,1572
60,10/28/14,1572
225,10/28/14,1572
100,10/31/14,1572
35,12/20/13,1580
100,12/20/13,1580
40,12/20/13,1580
25,12/20/13,1580
25,12/24/13,1580
75,12/30/13,1580
100,1/1/14,1580
150,1/2/14,1580
25,1/2/14,1580
50,1/4/14,1580
50,1/6/14,1580
100,1/7/14,1580
100,1/16/14,1580
425,1/23/14,1580
20,1/23/14,1580
25,1/23/14,1580
25,1/23/14,1580
20,1/23/14,1580
50,1/24/14,1580
20,1/24/14,1580
20,1/24/14,1580
25,1/25/14,1580
10,1/26/14,1580
20,1/27/14,1580
250,1/27/14,1580
100,1/28/14,1580
20,1/28/14,1580
40,1/29/14,1580
25,1/29/14,1580
200,1/29/14,1580
15,1/29/14,1580
50,1/29/14,1580
101,1/29/14,1580
35,1/30/14,1580
100,1/30/14,1580
25,1/30/14,1580
20,1/30/14,1580
100,1/30/14,1580
200,1/30/14,1580
50,1/30/14,1580
101,1/30/14,1580
350,11/18/13,1586
15,12/2/13,1586
245,12/6/13,1586
29,12/28/13,1586
50,11/18/13,1607
50,12/28/13,1607
10,11/24/13,1610
10,11/24/13,1610
20,11/25/13,1610
20,11/25/13,1610
20,11/25/13,1610
20,11/26/13,1610
100,12/1/13,1610
5,12/6/13,1610
25,12/6/13,1610
100,12/11/13,1610
25,12/31/13,1610
2645,12/31/13,1610
6,10/12/14,1613
4,10/16/14,1613
984.1,11/19/13,1621
20,11/19/13,1621
100,11/20/13,1621
20,11/20/13,1621
50,11/20/13,1621
100,11/20/13,1621
40,11/20/13,1621
100,11/20/13,1621
